x,y,vorticity
 0.93750,   0.00781250,  -0.26109362
 0.94531,   0.00781250,  -0.20683306
 0.95312,   0.00781250,  -0.15718134
 0.96094,   0.00781250,  -0.11329216
 0.96875,   0.00781250,  -0.07631050
 0.97656,   0.00781250,  -0.04709527
 0.98438,   0.00781250,  -0.02561774
 0.99219,   0.00781250,  -0.00982224
 1.00000,   0.00781250,   0.00604774
 0.00000,   0.01562500,  -0.00831158
 0.00781,   0.01562500,  -0.02129381
 0.01562,   0.01562500,  -0.03066699
 0.02344,   0.01562500,  -0.03998021
 0.03125,   0.01562500,  -0.05056148
 0.03906,   0.01562500,  -0.06250465
 0.04688,   0.01562500,  -0.07532053
 0.05469,   0.01562500,  -0.08830164
 0.06250,   0.01562500,  -0.10070836
 0.07031,   0.01562500,  -0.11185645
 0.07812,   0.01562500,  -0.12115311
 0.08594,   0.01562500,  -0.12810669
 0.09375,   0.01562500,  -0.13232337
 0.10156,   0.01562500,  -0.13349728
 0.10938,   0.01562500,  -0.13139756
 0.11719,   0.01562500,  -0.12585425
 0.12500,   0.01562500,  -0.11674421
 0.13281,   0.01562500,  -0.10397757
 0.14062,   0.01562500,  -0.08748558
 0.14844,   0.01562500,  -0.06720987
 0.15625,   0.01562500,  -0.04309373
 0.16406,   0.01562500,  -0.01507536
 0.17188,   0.01562500,   0.01691671
 0.17969,   0.01562500,   0.05296618
 0.18750,   0.01562500,   0.09316941
 0.19531,   0.01562500,   0.13763422
 0.20312,   0.01562500,   0.18647693
 0.21094,   0.01562500,   0.23981823
 0.21875,   0.01562500,   0.29777791
 0.22656,   0.01562500,   0.36046890
 0.23438,   0.01562500,   0.42799079
 0.24219,   0.01562500,   0.50042309
 0.25000,   0.01562500,   0.57781854
 0.25781,   0.01562500,   0.66019650
 0.26562,   0.01562500,   0.74753674
 0.27344,   0.01562500,   0.83977372
 0.28125,   0.01562500,   0.93679145
 0.28906,   0.01562500,   1.03841907
 0.29688,   0.01562500,   1.14442728
 0.30469,   0.01562500,   1.25452559
 0.31250,   0.01562500,   1.36836057
 0.32031,   0.01562500,   1.48551519
 0.32812,   0.01562500,   1.60550913
 0.33594,   0.01562500,   1.72780035
 0.34375,   0.01562500,   1.85178768
 0.35156,   0.01562500,   1.97681466
 0.35938,   0.01562500,   2.10217445
 0.36719,   0.01562500,   2.22711577
 0.37500,   0.01562500,   2.35084989
 0.38281,   0.01562500,   2.47255837
 0.39062,   0.01562500,   2.59140161
 0.39844,   0.01562500,   2.70652785
 0.40625,   0.01562500,   2.81708266
 0.41406,   0.01562500,   2.92221853
 0.42188,   0.01562500,   3.02110453
 0.42969,   0.01562500,   3.11293580
 0.43750,   0.01562500,   3.19694267
 0.44531,   0.01562500,   3.27239939
 0.45312,   0.01562500,   3.33863217
 0.46094,   0.01562500,   3.39502651
 0.46875,   0.01562500,   3.44103380
 0.47656,   0.01562500,   3.47617695
 0.48438,   0.01562500,   3.50005515
 0.49219,   0.01562500,   3.51234776
 0.50000,   0.01562500,   3.51281714
 0.50781,   0.01562500,   3.50131070
 0.51562,   0.01562500,   3.47776193
 0.52344,   0.01562500,   3.44219073
 0.53125,   0.01562500,   3.39470284
 0.53906,   0.01562500,   3.33548859
 0.54688,   0.01562500,   3.26482100
 0.55469,   0.01562500,   3.18305327
 0.56250,   0.01562500,   3.09061579
 0.57031,   0.01562500,   2.98801268
 0.57812,   0.01562500,   2.87581797
 0.58594,   0.01562500,   2.75467148
 0.59375,   0.01562500,   2.62527443
 0.60156,   0.01562500,   2.48838484
 0.60938,   0.01562500,   2.34481278
 0.61719,   0.01562500,   2.19541542
 0.62500,   0.01562500,   2.04109190
 0.63281,   0.01562500,   1.88277806
 0.64062,   0.01562500,   1.72144083
 0.64844,   0.01562500,   1.55807246
 0.65625,   0.01562500,   1.39368423
 0.66406,   0.01562500,   1.22929982
 0.67188,   0.01562500,   1.06594807
 0.67969,   0.01562500,   0.90465515
 0.68750,   0.01562500,   0.74643606
 0.69531,   0.01562500,   0.59228543
 0.70312,   0.01562500,   0.44316760
 0.71094,   0.01562500,   0.30000612
